Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.783071	1	0	1	-98.2692
0.784	1	0	1	-98.2692
0.784071	1	0	1	-98.2692
0.785	1	0	1	-98.2692
0.785071	1	0	1	-98.2692
0.786	1	0	1	-98.2692
0.786071	1	0	1	-98.2692
0.787	1	0	1	-98.2692
0.787071	1	0	1	-98.2692
0.788	1	0	1	-98.2692
0.788071	1	0	1	-98.2692
0.789	1	0	1	-98.2692
0.789071	1	0	1	-98.2692
0.79	1	0	1	-98.2692
0.790071	1	0	1	-98.2692
0.791	1	0	1	-98.2692
0.791071	1	0	1	-98.2692
0.792	1	0	1	-98.2692
0.792071	1	0	1	-98.2692
0.793	1	0	1	-98.2692
0.793071	1	0	1	-98.2692
0.794	1	0	1	-98.2692
0.794071	1	0	1	-98.2692
0.795	1	0	1	-98.2692
0.795071	1	0	1	-98.2692
0.796	1	0	1	-98.2692
0.796071	1	0	1	-98.2692
0.797	1	0	1	-98.2692
0.797071	1	0	1	-98.2692
0.798	1	0	1	-98.2692
0.798071	1	0	1	-98.2692
0.799	1	0	1	-98.2692
0.799071	1	0	1	-98.2692
0.8	1	0	1	-98.2692
0.800071	1	0	1	-98.2692
0.801	1	0	1	-98.2692
0.801071	1	0	1	-98.2692
0.802	1	0	1	-98.2692
0.802071	1	0	1	-98.2692
0.803	1	0	1	-98.2692
0.803071	1	0	1	-98.2692
0.804	1	0	1	-98.2692
0.804071	1	0	1	-98.2692
0.805	1	0	1	-98.2692
0.805071	1	0	1	-98.2692
0.806	1	0	1	-98.2692
0.806071	1	0	1	-98.2692
0.807	1	0	1	-98.2692
0.807071	1	0	1	-98.2692
0.808	1	0	1	-98.2692
0.808071	1	0	1	-98.2692
0.809	1	0	1	-98.2692
0.809071	1	0	1	-98.2692
0.81	1	0	1	-98.2692
0.810071	1	0	1	-98.2692
0.811	1	0	1	-98.2692
0.811071	1	0	1	-98.2692
0.812	1	0	1	-98.2692
0.812071	1	0	1	-98.2692
0.813	1	0	1	-98.2692
0.813071	1	0	1	-98.2692
0.814	1	0	1	-98.2692
0.814071	1	0	1	-98.2692
0.815	1	0	1	-98.2692
0.815071	1	0	1	-98.2692
0.816	1	0	1	-98.2692
0.816071	1	0	1	-98.2692
0.817	1	0	1	-98.2692
0.817071	1	0	1	-98.2692
0.818	1	0	1	-98.2692
0.818071	1	0	1	-98.2692
0.819	1	0	1	-98.2692
0.819071	1	0	1	-98.2692
0.82	1	0	1	-98.2692
0.820071	1	0	1	-98.2692
0.821	1	0	1	-98.2692
0.821071	1	0	1	-98.2692
0.822	1	0	1	-98.2692
0.822071	1	0	1	-98.2692
0.823	1	0	1	-98.2692
0.823071	1	0	1	-98.2692
0.824	1	0	1	-98.2692
0.824071	1	0	1	-98.2692
0.825	1	0	1	-98.2692
0.825071	1	0	1	-98.2692
0.826	1	0	1	-98.2692
0.826071	1	0	1	-98.2692
0.827	1	0	1	-98.2692
0.827071	1	0	1	-98.2692
0.828	1	0	1	-98.2692
0.828071	1	0	1	-98.2692
0.829	1	0	1	-98.2692
0.829071	1	0	1	-98.2692
0.83	1	0	1	-98.2692
0.830071	1	0	1	-98.2692
0.831	1	0	1	-98.2692
0.831071	1	0	1	-98.2692
0.832	1	0	1	-98.2692
0.832071	1	0	1	-98.2692
0.833	1	0	1	-98.2692
0.833071	1	0	1	-98.2692
0.834	1	0	1	-98.2692
0.834071	1	0	1	-98.2692
0.835	1	0	1	-98.2692
0.835071	1	0	1	-98.2692
0.836	1	0	1	-98.2692
0.836071	1	0	1	-98.2692
0.837	1	0	1	-98.2692
0.837071	1	0	1	-98.2692
0.838	1	0	1	-98.2692
0.838071	1	0	1	-98.2692
0.839	1	0	1	-98.2692
0.839071	1	0	1	-98.2692
0.84	1	0	1	-98.2692
0.840071	1	0	1	-98.2692
0.841	1	0	1	-98.2692
0.841071	1	0	1	-98.2692
0.842	1	0	1	-98.2692
0.842071	1	0	1	-98.2692
0.843	1	0	1	-98.2692
0.843071	1	0	1	-98.2692
0.844	1	0	1	-98.2692
0.844071	1	0	1	-98.2692
0.845	1	0	1	-98.2692
0.845071	1	0	1	-98.2692
0.846	1	0	1	-98.2692
0.846071	1	0	1	-98.2692
0.847	1	0	1	-98.2692
0.847071	1	0	1	-98.2692
0.848	1	0	1	-98.2692
0.848071	1	0	1	-98.2692
0.849	1	0	1	-98.2692
0.849071	1	0	1	-98.2692
0.85	1	0	1	-98.2692
0.850071	1	0	1	-98.2692
0.851	1	0	1	-98.2692
0.851071	1	0	1	-98.2692
0.852	1	0	1	-98.2692
0.852071	1	0	1	-98.2692
0.853	1	0	1	-98.2692
0.853071	1	0	1	-98.2692
0.854	1	0	1	-98.2692
0.854071	1	0	1	-98.2692
0.855	1	0	1	-98.2692
0.855071	1	0	1	-98.2692
0.856	1	0	1	-98.2692
0.856071	1	0	1	-98.2692
0.857	1	0	1	-98.2692
0.857071	1	0	1	-98.2692
0.858	1	0	1	-98.2692
0.858071	1	0	1	-98.2692
0.859	1	0	1	-98.2692
0.859071	1	0	1	-98.2692
0.86	1	0	1	-98.2692
0.860071	1	0	1	-98.2692
0.861	1	0	1	-98.2692
0.861071	1	0	1	-98.2692
0.862	1	0	1	-98.2692
0.862071	1	0	1	-98.2692
0.863	1	0	1	-98.2692
0.863071	1	0	1	-98.2692
0.864	1	0	1	-98.2692
0.864071	1	0	1	-98.2692
0.865	1	0	1	-98.2692
0.865071	1	0	1	-98.2692
0.866	1	0	1	-98.2692
0.866071	1	0	1	-98.2692
0.867	1	0	1	-98.2692
0.867071	1	0	1	-98.2692
0.868	1	0	1	-98.2692
0.868071	1	0	1	-98.2692
0.869	1	0	1	-98.2692
0.869071	1	0	1	-98.2692
0.87	1	0	1	-98.2692
0.870071	1	0	1	-98.2692
0.871	1	0	1	-98.2692
0.871071	1	0	1	-98.2692
0.872	1	0	1	-98.2692
0.872071	1	0	1	-98.2692
0.873	1	0	1	-98.2692
0.873071	1	0	1	-98.2692
0.874	1	0	1	-98.2692
0.874071	1	0	1	-98.2692
0.875	1	0	1	-98.2692
0.875071	1	0	1	-98.2692
0.876	1	0	1	-98.2692
0.876071	1	0	1	-98.2692
0.877	1	0	1	-98.2692
0.877071	1	0	1	-98.2692
0.878	1	0	1	-98.2692
0.878071	1	0	1	-98.2692
0.879	1	0	1	-98.2692
0.879071	1	0	1	-98.2692
0.88	1	0	1	-98.2692
0.880071	1	0	1	-98.2692
0.881	1	0	1	-98.2692
0.881071	1	0	1	-98.2692
0.882	1	0	1	-98.2692
0.882071	1	0	1	-98.2692
0.883	1	0	1	-98.2692
0.883071	1	0	1	-98.2692
0.884	1	0	1	-98.2692
0.884071	1	0	1	-98.2692
0.885	1	0	1	-98.2692
0.885071	1	0	1	-98.2692
0.886	1	0	1	-98.2692
0.886071	1	0	1	-98.2692
0.887	1	0	1	-98.2692
0.887071	1	0	1	-98.2692
0.888	1	0	1	-98.2692
0.888071	1	0	1	-98.2692
0.889	1	0	1	-98.2692
0.889071	1	0	1	-98.2692
0.89	1	0	1	-98.2692
0.890071	1	0	1	-98.2692
0.891	1	0	1	-98.2692
0.891071	1	0	1	-98.2692
0.892	1	0	1	-98.2692
0.892071	1	0	1	-98.2692
0.893	1	0	1	-98.2692
0.893071	1	0	1	-98.2692
0.894	1	0	1	-98.2692
0.894071	1	0	1	-98.2692
0.895	1	0	1	-98.2692
0.895071	1	0	1	-98.2692
0.896	1	0	1	-98.2692
0.896071	1	0	1	-98.2692
0.897	1	0	1	-98.2692
0.897071	1	0	1	-98.2692
0.898	1	0	1	-98.2692
0.898071	1	0	1	-98.2692
0.899	1	0	1	-98.2692
0.899071	1	0	1	-98.2692
0.9	1	0	1	-98.2692
0.900071	1	0	1	-98.2692
0.901	1	0	1	-98.2692
0.901071	1	0	1	-98.2692
0.902	1	0	1	-98.2692
0.902071	1	0	1	-98.2692
0.903	1	0	1	-98.2692
0.903071	1	0	1	-98.2692
0.904	1	0	1	-98.2692
0.904071	1	0	1	-98.2692
0.905	1	0	1	-98.2692
0.905071	1	0	1	-98.2692
0.906	1	0	1	-98.2692
0.906071	1	0	1	-98.2692
0.907	1	0	1	-98.2692
0.907071	1	0	1	-98.2692
0.908	1	0	1	-98.2692
0.908071	1	0	1	-98.2692
0.909	1	0	1	-98.2692
0.909071	1	0	1	-98.2692
0.91	1	0	1	-98.2692
0.910071	1	0	1	-98.2692
0.911	1	0	1	-98.2692
0.911071	1	0	1	-98.2692
0.912	1	0	1	-98.2692
0.912071	1	0	1	-98.2692
0.913	1	0	1	-98.2692
0.913071	1	0	1	-98.2692
0.914	1	0	1	-98.2692
0.914071	1	0	1	-98.2692
0.915	1	0	1	-98.2692
0.915071	1	0	1	-98.2692
0.916	1	0	1	-98.2692
0.916071	1	0	1	-98.2692
0.917	1	0	1	-98.2692
0.917071	1	0	1	-98.2692
0.918	1	0	1	-98.2692
0.918071	1	0	1	-98.2692
0.919	1	0	1	-98.2692
0.919071	1	0	1	-98.2692
0.92	1	0	1	-98.2692
0.920071	1	0	1	-98.2692
0.921	1	0	1	-98.2692
0.921071	1	0	1	-98.2692
0.922	1	0	1	-98.2692
0.922071	1	0	1	-98.2692
0.923	1	0	1	-98.2692
0.923071	1	0	1	-98.2692
0.924	1	0	1	-98.2692
0.924071	1	0	1	-98.2692
0.925	1	0	1	-98.2692
0.925071	1	0	1	-98.2692
0.926	1	0	1	-98.2692
0.926071	1	0	1	-98.2692
0.927	1	0	1	-98.2692
0.927071	1	0	1	-98.2692
0.928	1	0	1	-98.2692
0.928071	1	0	1	-98.2692
0.929	1	0	1	-98.2692
0.929071	1	0	1	-98.2692
0.93	1	0	1	-98.2692
0.930071	1	0	1	-98.2692
0.931	1	0	1	-98.2692
0.931071	1	0	1	-98.2692
0.932	1	0	1	-98.2692
0.932071	1	0	1	-98.2692
0.933	1	0	1	-98.2692
0.933071	1	0	1	-98.2692
0.934	1	0	1	-98.2692
0.934071	1	0	1	-98.2692
0.935	1	0	1	-98.2692
0.935071	1	0	1	-98.2692
0.936	1	0	1	-98.2692
0.936071	1	0	1	-98.2692
0.937	1	0	1	-98.2692
0.937071	1	0	1	-98.2692
0.938	1	0	1	-98.2692
0.938071	1	0	1	-98.2692
0.939	1	0	1	-98.2692
0.939071	1	0	1	-98.2692
0.94	1	0	1	-98.2692
0.940071	1	0	1	-98.2692
0.941	1	0	1	-98.2692
0.941071	1	0	1	-98.2692
0.942	1	0	1	-98.2692
0.942071	1	0	1	-98.2692
0.943	1	0	1	-98.2692
0.943071	1	0	1	-98.2692
0.944	1	0	1	-98.2692
0.944071	1	0	1	-98.2692
0.945	1	0	1	-98.2692
0.945071	1	0	1	-98.2692
0.946	1	0	1	-98.2692
0.946071	1	0	1	-98.2692
0.947	1	0	1	-98.2692
0.947071	1	0	1	-98.2692
0.948	1	0	1	-98.2692
0.948071	1	0	1	-98.2692
0.949	1	0	1	-98.2692
0.949071	1	0	1	-98.2692
0.95	1	0	1	-98.2692
0.950071	1	0	1	-98.2692
0.951	1	0	1	-98.2692
0.951071	1	0	1	-98.2692
0.952	1	0	1	-98.2692
0.952071	1	0	1	-98.2692
0.953	1	0	1	-98.2692
0.953071	1	0	1	-98.2692
0.954	1	0	1	-98.2692
0.954071	1	0	1	-98.2692
0.955	1	0	1	-98.2692
0.955071	1	0	1	-98.2692
0.956	1	0	1	-98.2692
0.956071	1	0	1	-98.2692
0.957	1	0	1	-98.2692
0.957071	1	0	1	-98.2692
0.958	1	0	1	-98.2692
0.958071	1	0	1	-98.2692
0.959	1	0	1	-98.2692
0.959071	1	0	1	-98.2692
0.96	1	0	1	-98.2692
0.960071	1	0	1	-98.2692
0.961	1	0	1	-98.2692
0.961071	1	0	1	-98.2692
0.962	1	0	1	-98.2692
0.962071	1	0	1	-98.2692
0.963	1	0	1	-98.2692
0.963071	1	0	1	-98.2692
0.964	1	0	1	-98.2692
0.964071	1	0	1	-98.2692
0.965	1	0	1	-98.2692
0.965071	1	0	1	-98.2692
0.966	1	0	1	-98.2692
0.966071	1	0	1	-98.2692
0.967	1	0	1	-98.2692
0.967071	1	0	1	-98.2692
0.968	1	0	1	-98.2692
0.968071	1	0	1	-98.2692
0.969	1	0	1	-98.2692
0.969071	1	0	1	-98.2692
0.97	1	0	1	-98.2692
0.970071	1	0	1	-98.2692
0.971	1	0	1	-98.2692
0.971071	1	0	1	-98.2692
0.972	1	0	1	-98.2692
0.972071	1	0	1	-98.2692
0.973	1	0	1	-98.2692
0.973071	1	0	1	-98.2692
0.974	1	0	1	-98.2692
0.974071	1	0	1	-98.2692
0.975	1	0	1	-98.2692
0.975071	1	0	1	-98.2692
0.976	1	0	1	-98.2692
0.976071	1	0	1	-98.2692
0.977	1	0	1	-98.2692
0.977071	1	0	1	-98.2692
0.978	1	0	1	-98.2692
0.978071	1	0	1	-98.2692
0.979	1	0	1	-98.2692
0.979071	1	0	1	-98.2692
0.98	1	0	1	-98.2692
0.980071	1	0	1	-98.2692
0.981	1	0	1	-98.2692
0.981071	1	0	1	-98.2692
0.982	1	0	1	-98.2692
0.982071	1	0	1	-98.2692
0.983	1	0	1	-98.2692
0.983071	1	0	1	-98.2692
0.984	1	0	1	-98.2692
0.984071	1	0	1	-98.2692
0.985	1	0	1	-98.2692
0.985071	1	0	1	-98.2692
0.986	1	0	1	-98.2692
0.986071	1	0	1	-98.2692
0.987	1	0	1	-98.2692
0.987071	1	0	1	-98.2692
0.988	1	0	1	-98.2692
0.988071	1	0	1	-98.2692
0.989	1	0	1	-98.2692
0.989071	1	0	1	-98.2692
0.99	1	0	1	-98.2692
0.990071	1	0	1	-98.2692
0.991	1	0	1	-98.2692
0.991071	1	0	1	-98.2692
0.992	1	0	1	-98.2692
0.992071	1	0	1	-98.2692
0.993	1	0	1	-98.2692
0.993071	1	0	1	-98.2692
0.994	1	0	1	-98.2692
0.994071	1	0	1	-98.2692
0.995	1	0	1	-98.2692
0.995071	1	0	1	-98.2692
0.996	1	0	1	-98.2692
0.996071	1	0	1	-98.2692
0.997	1	0	1	-98.2692
0.997071	1	0	1	-98.2692
0.998	1	0	1	-98.2692
0.998071	1	0	1	-98.2692
0.999	1	0	1	-98.2692
0.999071	1	0	1	-98.2692
1	1	0	1	-98.2692
1.00007	1	0	1	-98.2692
1.001	1	0	1	-98.2692
1.00107	1	0	1	-98.2692
1.002	1	0	1	-98.2692
1.00207	1	0	1	-98.2692
1.003	1	0	1	-98.2692
1.00307	1	0	1	-98.2692
1.004	1	0	1	-98.2692
1.00407	1	0	1	-98.2692
1.005	1	0	1	-98.2692
1.00507	1	0	1	-98.2692
1.006	1	0	1	-98.2692
1.00607	1	0	1	-98.2692
1.007	1	0	1	-98.2692
1.00707	1	0	1	-98.2692
1.008	1	0	1	-98.2692
1.00807	1	0	1	-98.2692
1.009	1	0	1	-98.2692
1.00907	1	0	1	-98.2692
1.01	1	0	1	-98.2692
1.01007	1	0	1	-98.2692
1.011	1	0	1	-98.2692
1.01107	1	0	1	-98.2692
1.012	1	0	1	-98.2692
1.01207	1	0	1	-98.2692
1.013	1	0	1	-98.2692
1.01307	1	0	1	-98.2692
1.014	1	0	1	-98.2692
1.01407	1	0	1	-98.2692
1.015	1	0	1	-98.2692
1.01507	1	0	1	-98.2692
1.016	1	0	1	-98.2692
1.01607	1	0	1	-98.2692
1.017	1	0	1	-98.2692
1.01707	1	0	1	-98.2692
1.018	1	0	1	-98.2692
1.01807	1	0	1	-98.2692
1.019	1	0	1	-98.2692
1.01907	1	0	1	-98.2692
1.02	1	0	1	-98.2692
1.02007	1	0	1	-98.2692
1.021	1	0	1	-98.2692
1.02107	1	0	1	-98.2692
1.022	1	0	1	-98.2692
1.02207	1	0	1	-98.2692
1.023	1	0	1	-98.2692
1.02307	1	0	1	-98.2692
1.024	1	0	1	-98.2692
1.02407	1	0	1	-98.2692
1.025	1	0	1	-98.2692
1.02507	1	0	1	-98.2692
1.026	1	0	1	-98.2692
1.02607	1	0	1	-98.2692
1.027	1	0	1	-98.2692
1.02707	1	0	1	-98.2692
1.028	1	0	1	-98.2692
1.02807	1	0	1	-98.2692
1.029	1	0	1	-98.2692
1.02907	1	0	1	-98.2692
1.03	1	0	1	-98.2692
1.03007	1	0	1	-98.2692
1.031	1	0	1	-98.2692
1.03107	1	0	1	-98.2692
1.032	1	0	1	-98.2692
1.03207	1	0	1	-98.2692
1.033	1	0	1	-98.2692
1.03307	1	0	1	-98.2692
1.034	1	0	1	-98.2692
1.03407	1	0	1	-98.2692
1.035	1	0	1	-98.2692
1.03507	1	0	1	-98.2692
1.036	1	0	1	-98.2692
1.03607	1	0	1	-98.2692
1.037	1	0	1	-98.2692
1.03707	1	0	1	-98.2692
1.038	1	0	1	-98.2692
1.03807	1	0	1	-98.2692
1.039	1	0	1	-98.2692
1.03907	1	0	1	-98.2692
1.04	1	0	1	-98.2692
1.04007	1	0	1	-98.2692
1.041	1	0	1	-98.2692
1.04107	1	0	1	-98.2692
1.042	1	0	1	-98.2692
1.04207	1	0	1	-98.2692
1.043	1	0	1	-98.2692
1.04307	1	0	1	-98.2692
1.044	1	0	1	-98.2692
1.04407	1	0	1	-98.2692
1.045	1	0	1	-98.2692
1.04507	1	0	1	-98.2692
1.046	1	0	1	-98.2692
1.04607	1	0	1	-98.2692
1.047	1	0	1	-98.2692
1.04707	1	0	1	-98.2692
1.048	1	0	1	-98.2692
1.04807	1	0	1	-98.2692
1.049	1	0	1	-98.2692
1.04907	1	0	1	-98.2692
1.05	1	0	1	-98.2692
1.05007	1	0	1	-98.2692
1.051	1	0	1	-98.2692
1.05107	1	0	1	-98.2692
1.052	1	0	1	-98.2692
1.05207	1	0	1	-98.2692
1.053	1	0	1	-98.2692
1.05307	1	0	1	-98.2692
1.054	1	0	1	-98.2692
1.05407	1	0	1	-98.2692
1.055	1	0	1	-98.2692
1.05507	1	0	1	-98.2692
1.056	1	0	1	-98.2692
1.05607	1	0	1	-98.2692
1.057	1	0	1	-98.2692
1.05707	1	0	1	-98.2692
1.058	1	0	1	-98.2692
1.05807	1	0	1	-98.2692
1.059	1	0	1	-98.2692
1.05907	1	0	1	-98.2692
1.06	1	0	1	-98.2692
1.06007	1	0	1	-98.2692
1.061	1	0	1	-98.2692
1.06107	1	0	1	-98.2692
1.062	1	0	1	-98.2692
1.06207	1	0	1	-98.2692
1.063	1	0	1	-98.2692
1.06307	1	0	1	-98.2692
1.064	1	0	1	-98.2692
1.06407	1	0	1	-98.2692
1.065	1	0	1	-98.2692
1.06507	1	0	1	-98.2692
1.066	1	0	1	-98.2692
1.06607	1	0	1	-98.2692
1.067	1	0	1	-98.2692
1.06707	1	0	1	-98.2692
1.068	1	0	1	-98.2692
1.06807	1	0	1	-98.2692
1.069	1	0	1	-98.2692
1.06907	1	0	1	-98.2692
1.07	1	0	1	-98.2692
1.07007	1	0	1	-98.2692
1.071	1	0	1	-98.2692
1.07107	1	0	1	-98.2692
1.072	1	0	1	-98.2692
1.07207	1	0	1	-98.2692
1.073	1	0	1	-98.2692
1.07307	1	0	1	-98.2692
1.074	1	0	1	-98.2692
1.07407	1	0	1	-98.2692
1.075	1	0	1	-98.2692
1.07507	1	0	1	-98.2692
1.076	1	0	1	-98.2692
1.07607	1	0	1	-98.2692
1.077	1	0	1	-98.2692
1.07707	1	0	1	-98.2692
1.078	1	0	1	-98.2692
1.07807	1	0	1	-98.2692
1.079	1	0	1	-98.2692
1.07907	1	0	1	-98.2692
1.08	1	0	1	-98.2692
1.08007	1	0	1	-98.2692
1.081	1	0	1	-98.2692
1.08107	1	0	1	-98.2692
1.082	1	0	1	-98.2692
1.08207	1	0	1	-98.2692
1.083	1	0	1	-98.2692
1.08307	1	0	1	-98.2692
1.084	1	0	1	-98.2692
1.08407	1	0	1	-98.2692
1.085	1	0	1	-98.2692
1.08507	1	0	1	-98.2692
1.086	1	0	1	-98.2692
1.08607	1	0	1	-98.2692
1.087	1	0	1	-98.2692
1.08707	1	0	1	-98.2692
1.088	1	0	1	-98.2692
1.08807	1	0	1	-98.2692
1.089	1	0	1	-98.2692
1.08907	1	0	1	-98.2692
1.09	1	0	1	-98.2692
1.09007	1	0	1	-98.2692
1.091	1	0	1	-98.2692
1.09107	1	0	1	-98.2692
1.092	1	0	1	-98.2692
1.09207	1	0	1	-98.2692
1.093	1	0	1	-98.2692
1.09307	1	0	1	-98.2692
1.094	1	0	1	-98.2692
1.09407	1	0	1	-98.2692
1.095	1	0	1	-98.2692
1.09507	1	0	1	-98.2692
1.096	1	0	1	-98.2692
1.09607	1	0	1	-98.2692
1.097	1	0	1	-98.2692
1.09707	1	0	1	-98.2692
1.098	1	0	1	-98.2692
1.09807	1	0	1	-98.2692
1.099	1	0	1	-98.2692
1.09907	1	0	1	-98.2692
1.1	1	0	1	-98.2692
1.10007	1	0	1	-98.2692
1.101	1	0	1	-98.2692
1.10107	1	0	1	-98.2692
1.102	1	0	1	-98.2692
1.10207	1	0	1	-98.2692
1.103	1	0	1	-98.2692
1.10307	1	0	1	-98.2692
1.104	1	0	1	-98.2692
1.10407	1	0	1	-98.2692
1.105	1	0	1	-98.2692
1.10507	1	0	1	-98.2692
1.106	1	0	1	-98.2692
1.10607	1	0	1	-98.2692
1.107	1	0	1	-98.2692
1.10707	1	0	1	-98.2692
1.108	1	0	1	-98.2692
1.10807	1	0	1	-98.2692
1.109	1	0	1	-98.2692
1.10907	1	0	1	-98.2692
1.11	1	0	1	-98.2692
1.11007	1	0	1	-98.2692
1.111	1	0	1	-98.2692
1.11107	1	0	1	-98.2692
1.112	1	0	1	-98.2692
1.11207	1	0	1	-98.2692
1.113	1	0	1	-98.2692
1.11307	1	0	1	-98.2692
1.114	1	0	1	-98.2692
1.11407	1	0	1	-98.2692
1.115	1	0	1	-98.2692
1.11507	1	0	1	-98.2692
1.116	1	0	1	-98.2692
1.11607	1	0	1	-98.2692
1.117	1	0	1	-98.2692
1.11707	1	0	1	-98.2692
1.118	1	0	1	-98.2692
1.11807	1	0	1	-98.2692
1.119	1	0	1	-98.2692
1.11907	1	0	1	-98.2692
1.12	1	0	1	-98.2692
1.12007	1	0	1	-98.2692
1.121	1	0	1	-98.2692
1.12107	1	0	1	-98.2692
1.122	1	0	1	-98.2692
1.12207	1	0	1	-98.2692
1.123	1	0	1	-98.2692
1.12307	1	0	1	-98.2692
1.124	1	0	1	-98.2692
1.12407	1	0	1	-98.2692
1.125	1	0	1	-98.2692
1.12507	1	0	1	-98.2692
1.126	1	0	1	-98.2692
1.12607	1	0	1	-98.2692
1.127	1	0	1	-98.2692
1.12707	1	0	1	-98.2692
1.128	1	0	1	-98.2692
1.12807	1	0	1	-98.2692
1.129	1	0	1	-98.2692
1.12907	1	0	1	-98.2692
1.13	1	0	1	-98.2692
1.13007	1	0	1	-98.2692
1.131	1	0	1	-98.2692
1.13107	1	0	1	-98.2692
1.132	1	0	1	-98.2692
1.13207	1	0	1	-98.2692
1.133	1	0	1	-98.2692
1.13307	1	0	1	-98.2692
1.134	1	0	1	-98.2692
1.13407	1	0	1	-98.2692
1.135	1	0	1	-98.2692
1.13507	1	0	1	-98.2692
1.136	1	0	1	-98.2692
1.13607	1	0	1	-98.2692
1.137	1	0	1	-98.2692
1.13707	1	0	1	-98.2692
1.138	1	0	1	-98.2692
1.13807	1	0	1	-98.2692
1.139	1	0	1	-98.2692
1.13907	1	0	1	-98.2692
1.14	1	0	1	-98.2692
1.14007	1	0	1	-98.2692
1.141	1	0	1	-98.2692
1.14107	1	0	1	-98.2692
1.142	1	0	1	-98.2692
1.14207	1	0	1	-98.2692
1.143	1	0	1	-98.2692
1.14307	1	0	1	-98.2692
1.144	1	0	1	-98.2692
1.14407	1	0	1	-98.2692
1.145	1	0	1	-98.2692
1.14507	1	0	1	-98.2692
1.146	1	0	1	-98.2692
1.14607	1	0	1	-98.2692
1.147	1	0	1	-98.2692
1.14707	1	0	1	-98.2692
1.148	1	0	1	-98.2692
1.14807	1	0	1	-98.2692
1.149	1	0	1	-98.2692
1.14907	1	0	1	-98.2692
1.15	1	0	1	-98.2692
1.15007	1	0	1	-98.2692
1.151	1	0	1	-98.2692
1.15107	1	0	1	-98.2692
1.152	1	0	1	-98.2692
1.15207	1	0	1	-98.2692
1.153	1	0	1	-98.2692
1.15307	1	0	1	-98.2692
1.154	1	0	1	-98.2692
1.15407	1	0	1	-98.2692
1.155	1	0	1	-98.2692
1.15507	1	0	1	-98.2692
1.156	1	0	1	-98.2692
1.15607	1	0	1	-98.2692
1.157	1	0	1	-98.2692
1.15707	1	0	1	-98.2692
1.158	1	0	1	-98.2692
1.15807	1	0	1	-98.2692
1.159	1	0	1	-98.2692
1.15907	1	0	1	-98.2692
1.16	1	0	1	-98.2692
1.16007	1	0	1	-98.2692
1.161	1	0	1	-98.2692
1.16107	1	0	1	-98.2692
1.162	1	0	1	-98.2692
1.16207	1	0	1	-98.2692
1.163	1	0	1	-98.2692
1.16307	1	0	1	-98.2692
1.164	1	0	1	-98.2692
1.16407	1	0	1	-98.2692
1.165	1	0	1	-98.2692
1.16507	1	0	1	-98.2692
1.166	1	0	1	-98.2692
1.16607	1	0	1	-98.2692
1.167	1	0	1	-98.2692
1.16707	1	0	1	-98.2692
1.168	1	0	1	-98.2692
1.16807	1	0	1	-98.2692
1.169	1	0	1	-98.2692
1.16907	1	0	1	-98.2692
1.17	1	0	1	-98.2692
1.17007	1	0	1	-98.2692
1.171	1	0	1	-98.2692
1.17107	1	0	1	-98.2692
1.172	1	0	1	-98.2692
1.17207	1	0	1	-98.2692
1.173	1	0	1	-98.2692
1.17307	1	0	1	-98.2692
1.174	1	0	1	-98.2692
1.17407	1	0	1	-98.2692
1.175	1	0	1	-98.2692
1.17507	1	0	1	-98.2692
1.176	1	0	1	-98.2692
1.17607	1	0	1	-98.2692
1.177	1	0	1	-98.2692
1.17707	1	0	1	-98.2692
1.178	1	0	1	-98.2692
1.17807	1	0	1	-98.2692
1.179	1	0	1	-98.2692
1.17907	1	0	1	-98.2692
1.18	1	0	1	-98.2692
1.18007	1	0	1	-98.2692
1.181	1	0	1	-98.2692
1.18107	1	0	1	-98.2692
1.182	1	0	1	-98.2692
1.18207	1	0	1	-98.2692
1.183	1	0	1	-98.2692
1.18307	1	0	1	-98.2692
1.184	1	0	1	-98.2692
1.18407	1	0	1	-98.2692
1.185	1	0	1	-98.2692
1.18507	1	0	1	-98.2692
1.186	1	0	1	-98.2692
1.18607	1	0	1	-98.2692
1.187	1	0	1	-98.2692
1.18707	1	0	1	-98.2692
1.188	1	0	1	-98.2692
1.18807	1	0	1	-98.2692
1.189	1	0	1	-98.2692
1.18907	1	0	1	-98.2692
1.19	1	0	1	-98.2692
1.19007	1	0	1	-98.2692
1.191	1	0	1	-98.2692
1.19107	1	0	1	-98.2692
1.192	1	0	1	-98.2692
1.19207	1	0	1	-98.2692
1.193	1	0	1	-98.2692
1.19307	1	0	1	-98.2692
1.194	1	0	1	-98.2692
1.19407	1	0	1	-98.2692
1.195	1	0	1	-98.2692
1.19507	1	0	1	-98.2692
1.196	1	0	1	-98.2692
1.19607	1	0	1	-98.2692
1.197	1	0	1	-98.2692
1.19707	1	0	1	-98.2692
1.198	1	0	1	-98.2692
1.19807	1	0	1	-98.2692
1.199	1	0	1	-98.2692
1.19907	1	0	1	-98.2692
1.2	1	0	1	-98.2692
1.20007	1	0	1	-98.2692
1.201	1	0	1	-98.2692
1.20107	1	0	1	-98.2692
1.202	1	0	1	-98.2692
1.20207	1	0	1	-98.2692
1.203	1	0	1	-98.2692
1.20307	1	0	1	-98.2692
1.204	1	0	1	-98.2692
1.20407	1	0	1	-98.2692
1.205	1	0	1	-98.2692
1.20507	1	0	1	-98.2692
1.206	1	0	1	-98.2692
